Region,Event_Type,Year,Month,Date,Daily_Min_Temp,Daily_Avg_Temp,Daily_Max_Temp,3_Day_Rolling_Avg_Max_Temp,3_Day_Rolling_Avg_Min_Temp,Event_Temp
Quebec,Cold Event,1987,1,1/25/1987,-22.7,,0.0,2.4,-23.8,-23.8
Quebec,Cold Event,2000,1,1/18/2000,-26.1,,-8.7,-5.4,-23.7,-23.7
Quebec,Cold Event,1989,12,12/29/1989,-26.6,,-1.7,3.6,-23.6,-23.6
Quebec,Cold Event,1981,1,1/14/1981,-23.1,,4.0,3.4,-23.6,-23.6
Quebec,Cold Event,1982,1,1/17/1982,-22.8,,-11.0,1.6,-23.6,-23.6
Quebec,Cold Event,2009,1,1/26/2009,-28.1,,-1.5,6.3,-23.6,-23.6
Quebec,Cold Event,1981,1,1/3/1981,-30.2,,-10.3,-0.1,-23.5,-23.5
Quebec,Cold Event,2003,2,2/15/2003,-25.2,,-0.6,-1.1,-23.5,-23.5
Quebec,Cold Event,1989,12,12/30/1989,-28.5,,8.0,14.6,-23.5,-23.5
Quebec,Cold Event,2022,1,1/28/2022,-21.8,,17.0,14.2,-23.2,-23.2
Quebec,Cold Event,1996,1,1/6/1996,-19.4,,-1.7,-2.8,-22.9,-22.9
Quebec,Cold Event,1993,12,12/27/1993,-26.3,,-14.7,-3.9,-22.8,-22.8
Quebec,Cold Event,2022,1,1/23/2022,-15.5,,17.9,8.1,-22.8,-22.8
Quebec,Cold Event,2022,1,1/22/2022,-27.2,,2.0,6.1,-22.8,-22.8
Quebec,Cold Event,1995,1,1/10/1995,-25.9,,-5.6,5.1,-22.8,-22.8
Quebec,Cold Event,2009,1,1/17/2009,-26.1,,-3.9,0.2,-22.8,-22.8
Quebec,Cold Event,1993,2,2/20/1993,-17.5,,5.9,7.7,-22.7,-22.7
Quebec,Cold Event,2003,2,2/16/2003,-24.1,,-3.0,1.7,-22.6,-22.6
Quebec,Cold Event,1982,1,1/26/1982,-23.6,,-2.0,1.8,-22.5,-22.5
Quebec,Cold Event,2022,1,1/27/2022,-24.0,,16.3,11.2,-22.4,-22.4
Quebec,Cold Event,1983,12,12/20/1983,-27.9,,-5.8,1.5,-22.3,-22.3
Quebec,Cold Event,2003,2,2/14/2003,-21.2,,0.4,-1.4,-22.1,-22.1
Quebec,Cold Event,2004,1,1/15/2004,-29.9,,-8.2,-2.7,-22.1,-22.1
Quebec,Cold Event,1989,1,1/5/1989,-15.5,,1.7,1.8,-22.0,-22.0
Quebec,Cold Event,1984,3,3/9/1984,-21.9,,12.0,12.4,-22.0,-22.0
Quebec,Cold Event,1984,1,1/12/1984,-29.6,,-0.7,2.3,-21.8,-21.8
Quebec,Cold Event,2015,1,1/7/2015,-20.5,,4.2,1.8,-21.7,-21.7
RockyMtn,Heat Event,2005,7,7/20/2005,64.4,80.6,94.3,94.0,62.7,94.0
RockyMtn,Heat Event,2005,7,7/21/2005,65.3,80.3,94.2,94.0,65.1,94.0
RockyMtn,Heat Event,1998,7,7/19/1998,62.9,79.8,94.5,93.7,62.7,93.7
RockyMtn,Heat Event,2012,6,6/24/2012,66.8,80.6,92.4,93.6,64.4,93.6
RockyMtn,Heat Event,2021,6,6/15/2021,63.4,79.6,94.3,93.6,63.3,93.6
RockyMtn,Heat Event,1998,7,7/20/1998,63.9,80.3,93.6,93.4,63.4,93.4
RockyMtn,Heat Event,2006,7,7/16/2006,66.0,81.0,94.5,93.4,65.8,93.4
RockyMtn,Heat Event,2012,6,6/25/2012,63.8,78.6,94.6,93.4,65.2,93.4
RockyMtn,Heat Event,2003,7,7/17/2003,63.1,79.4,93.9,93.3,63.8,93.3
RockyMtn,Heat Event,2006,7,7/15/2006,64.1,79.4,93.8,93.3,63.6,93.3
RockyMtn,Heat Event,2002,6,6/30/2002,62.7,78.9,93.1,93.2,62.2,93.2
RockyMtn,Heat Event,2021,6,6/16/2021,65.2,80.6,93.7,93.2,64.4,93.2
RockyMtn,Heat Event,2003,7,7/14/2003,64.0,79.6,93.0,93.1,62.3,93.1
RockyMtn,Heat Event,2002,7,7/31/2002,61.6,78.8,94.3,93.0,61.0,93.0
RockyMtn,Heat Event,2003,7,7/16/2003,64.1,79.1,93.6,93.0,62.9,93.0
RockyMtn,Heat Event,2005,7,7/22/2005,65.6,80.0,93.6,93.0,65.3,93.0
RockyMtn,Heat Event,2002,7,7/1/2002,62.8,79.3,94.0,92.9,62.8,92.9
RockyMtn,Heat Event,2003,7,7/13/2003,61.3,78.5,94.7,92.8,61.5,92.8
RockyMtn,Heat Event,2012,6,6/30/2012,63.1,78.7,91.8,92.8,62.3,92.8
RockyMtn,Heat Event,2019,7,7/19/2019,63.5,79.4,93.7,92.8,63.4,92.8
RockyMtn,Heat Event,2003,7,7/15/2003,61.6,77.6,91.6,92.7,63.2,92.7
RockyMtn,Heat Event,1995,7,7/28/1995,61.0,77.1,92.5,92.5,61.3,92.5
RockyMtn,Heat Event,2008,8,8/1/2008,61.0,77.7,93.9,92.3,62.1,92.3
RockyMtn,Heat Event,2012,7,7/1/2012,61.4,78.0,93.3,92.3,62.9,92.3
RockyMtn,Heat Event,1998,7,7/18/1998,61.2,77.4,93.0,92.2,61.2,92.2
RockyMtn,Heat Event,2018,6,6/27/2018,62.2,78.0,92.0,92.2,60.7,92.2
RockyMtn,Heat Event,2022,9,9/6/2022,62.3,77.1,92.2,92.2,61.9,92.2
RockyMtn,Heat Event,2016,6,6/20/2016,63.4,75.2,90.0,92.1,62.4,92.1
RockyMtn,Heat Event,2018,6,6/28/2018,62.8,79.1,94.1,92.1,62.7,92.1
RockyMtn,Heat Event,2019,7,7/18/2019,62.4,77.6,92.8,92.1,63.9,92.1
RockyMtn,Heat Event,1995,7,7/27/1995,61.7,77.1,91.5,92.0,60.1,92.0
RockyMtn,Heat Event,1995,7,7/29/1995,61.2,77.8,93.4,92.0,62.4,92.0
RockyMtn,Heat Event,2002,7,7/30/2002,59.5,76.4,92.3,92.0,58.8,92.0
RockyMtn,Heat Event,2003,7,7/12/2003,59.1,75.2,90.8,92.0,59.9,92.0
RockyMtn,Heat Event,2003,7,7/18/2003,64.1,79.2,92.4,92.0,63.3,92.0
RockyMtn,Heat Event,2012,6,6/23/2012,62.5,77.8,93.7,92.0,61.9,92.0
RockyMtn,Heat Event,2021,6,6/14/2021,61.2,76.6,92.8,92.0,61.1,92.0
RockyMtn,Heat Event,2012,6,6/26/2012,64.9,79.8,93.2,91.9,64.8,91.9
RockyMtn,Heat Event,1994,6,6/26/1994,58.6,75.6,93.7,91.8,60.8,91.8
RockyMtn,Heat Event,2008,7,7/31/2008,61.5,76.8,90.8,91.7,60.5,91.7
RockyMtn,Cold Event,1990,12,12/22/1990,-18.9,-11.0,2.1,3.5,-15.2,-15.2
RockyMtn,Cold Event,1985,2,2/1/1985,-14.6,-6.9,2.8,6.3,-12.7,-12.7
RockyMtn,Cold Event,1990,12,12/23/1990,-12.4,-5.9,8.9,11.1,-11.5,-11.5
RockyMtn,Cold Event,1989,2,2/5/1989,-13.8,-8.0,-2.7,1.1,-11.4,-11.4
RockyMtn,Cold Event,1989,2,2/6/1989,-11.6,-4.8,6.6,7.1,-11.0,-11.0
RockyMtn,Cold Event,1983,12,12/23/1983,-4.9,-1.7,5.1,2.3,-10.5,-10.5
RockyMtn,Cold Event,1990,12,12/21/1990,-14.3,-7.7,-0.6,4.7,-10.5,-10.5
RockyMtn,Cold Event,1982,2,2/5/1982,-16.1,-5.9,7.9,13.0,-9.7,-9.7
RockyMtn,Cold Event,2011,2,2/2/2011,-13.9,-7.4,4.1,13.6,-9.7,-9.7
RockyMtn,Cold Event,1985,1,1/31/1985,-13.0,-5.5,3.3,8.7,-9.5,-9.5
RockyMtn,Cold Event,1985,2,2/2/1985,-10.4,-2.8,12.8,10.5,-9.3,-9.3
RockyMtn,Cold Event,1983,12,12/24/1983,-15.8,-9.7,-4.5,5.7,-9.2,-9.2
RockyMtn,Cold Event,1989,2,2/4/1989,-8.9,-4.4,-0.5,1.0,-9.1,-9.1
RockyMtn,Cold Event,1983,12,12/22/1983,-10.8,-5.7,6.4,3.8,-8.6,-8.6
RockyMtn,Cold Event,1989,2,2/7/1989,-7.7,0.6,17.5,13.2,-8.1,-8.1
RockyMtn,Cold Event,1984,1,1/19/1984,-3.4,2.6,13.6,12.5,-7.8,-7.8
RockyMtn,Cold Event,1983,12,12/21/1983,-10.2,-5.9,-0.2,5.5,-7.3,-7.3
RockyMtn,Cold Event,2014,2,2/6/2014,-11.4,-3.9,10.0,15.8,-7.3,-7.3
RockyMtn,Cold Event,1996,2,2/2/1996,-11.0,-1.7,7.5,12.3,-7.2,-7.2
RockyMtn,Cold Event,1997,1,1/12/1997,-10.1,-5.0,1.1,6.6,-6.4,-6.4
RockyMtn,Cold Event,2013,12,12/6/2013,-8.0,-1.5,8.1,9.9,-6.4,-6.4
RockyMtn,Cold Event,1985,2,2/3/1985,-2.8,3.7,15.9,13.0,-6.2,-6.2
RockyMtn,Cold Event,1982,2,2/4/1982,-6.5,-1.2,6.7,9.6,-6.0,-6.0
RockyMtn,Cold Event,1996,2,2/3/1996,-9.3,-1.0,15.0,20.2,-5.7,-5.7
RockyMtn,Cold Event,1997,1,1/13/1997,-8.5,-1.9,11.5,12.3,-5.4,-5.4
RockyMtn,Cold Event,1984,1,1/18/1984,-13.8,-5.9,8.5,10.5,-5.3,-5.3
RockyMtn,Cold Event,2021,2,2/14/2021,-8.5,-0.8,9.2,15.7,-5.3,-5.3
RockyMtn,Cold Event,2022,12,12/23/2022,-8.2,-1.6,13.2,23.8,-5.1,-5.1
RockyMtn,Cold Event,1982,2,2/6/1982,-6.4,3.5,24.4,19.3,-4.9,-4.9
RockyMtn,Cold Event,2014,12,12/31/2014,-10.6,0.0,20.5,16.5,-4.6,-4.6
RockyMtn,Cold Event,1998,12,12/23/1998,-5.2,1.9,14.0,17.7,-4.4,-4.4
RockyMtn,Cold Event,1998,12,12/22/1998,-6.9,-0.3,15.2,12.4,-4.2,-4.2
RockyMtn,Cold Event,2014,2,2/5/2014,-10.4,-1.0,9.4,13.2,-4.1,-4.1
RockyMtn,Cold Event,1983,12,12/25/1983,-6.8,2.5,16.6,14.1,-4.0,-4.0
RockyMtn,Cold Event,1989,2,2/8/1989,-4.9,3.6,15.4,21.4,-3.9,-3.9
RockyMtn,Cold Event,2014,12,12/30/2014,-9.2,-2.2,5.7,15.4,-3.9,-3.9
RockyMtn,Cold Event,1985,2,2/4/1985,-5.4,3.5,10.4,15.5,-3.6,-3.6
RockyMtn,Cold Event,2011,2,2/1/2011,-9.3,-2.1,10.1,14.8,-3.6,-3.6
RockyMtn,Cold Event,1990,12,12/24/1990,-3.1,5.6,22.2,15.9,-3.5,-3.5
RockyMtn,Cold Event,2021,2,2/15/2021,-9.4,0.6,21.6,20.7,-3.5,-3.5
Southeast,Heat Event,2012,6,6/30/2012,79.3,93.6,107.5,106.9,78.5,106.9
Southeast,Heat Event,2007,8,8/16/2007,77.2,92.1,107.3,106.3,76.9,106.3
Southeast,Heat Event,2007,8,8/15/2007,73.8,89.9,106.6,105.9,75.5,105.9
Southeast,Heat Event,2012,6,6/29/2012,75.4,91.0,107.4,105.7,74.4,105.7
Southeast,Heat Event,1999,7,7/31/1999,79.8,92.9,106.3,105.4,79.4,105.4
Southeast,Heat Event,2007,8,8/14/2007,75.6,89.8,103.7,104.9,75.2,104.9
Southeast,Heat Event,2007,8,8/17/2007,79.6,92.1,104.9,104.9,77.4,104.9
Southeast,Heat Event,2011,8,8/3/2011,79.2,92.5,105.8,104.9,79.4,104.9
Southeast,Heat Event,2007,8,8/21/2007,76.9,90.8,105.1,104.5,76.4,104.5
Southeast,Heat Event,2012,7,7/1/2012,80.9,93.8,105.7,104.3,79.8,104.3
Southeast,Heat Event,1999,7,7/30/1999,78.2,91.0,105.0,104.0,78.8,104.0
Southeast,Heat Event,2007,8,8/22/2007,76.9,91.0,105.1,104.0,77.1,104.0
Southeast,Heat Event,2011,8,8/4/2011,80.6,93.4,106.1,103.8,79.4,103.8
Southeast,Heat Event,2007,8,8/10/2007,80.6,92.7,104.8,103.5,80.1,103.5
Southeast,Heat Event,1999,8,8/1/1999,80.1,92.9,104.9,103.3,80.1,103.3
Southeast,Heat Event,2007,8,8/20/2007,75.4,89.3,103.2,103.3,75.8,103.3
Southeast,Heat Event,2007,8,8/9/2007,82.3,92.3,102.6,103.1,81.5,103.1
Southeast,Heat Event,2010,7,7/24/2010,80.8,91.8,103.4,103.0,81.0,103.0
Southeast,Heat Event,2007,8,8/11/2007,77.5,90.5,103.2,102.9,77.9,102.9
Southeast,Heat Event,2007,8,8/13/2007,76.2,89.9,104.3,102.9,75.8,102.9
Southeast,Heat Event,2007,8,8/18/2007,75.4,89.4,102.4,102.9,76.7,102.9
Southeast,Heat Event,2007,8,8/12/2007,75.7,88.3,100.7,102.7,76.5,102.7
Southeast,Heat Event,2011,8,8/2/2011,78.4,90.3,102.9,102.7,78.8,102.7
Southeast,Heat Event,1986,7,7/19/1986,80.1,91.7,102.9,102.4,79.7,102.4
Southeast,Heat Event,1986,7,7/20/1986,79.8,92.1,103.7,102.4,80.2,102.4
Southeast,Heat Event,1999,7,7/29/1999,78.4,90.0,100.8,102.4,77.9,102.4
Southeast,Heat Event,2007,8,8/19/2007,75.2,88.0,101.5,102.4,75.3,102.4
Southeast,Heat Event,1999,8,8/12/1999,76.6,89.9,102.9,102.2,76.6,102.2
Southeast,Heat Event,2010,7,7/23/2010,80.3,91.0,102.4,102.2,80.1,102.2
Southeast,Heat Event,1983,8,8/20/1983,78.9,91.0,102.1,102.1,78.7,102.1
Southeast,Heat Event,1980,7,7/12/1980,78.2,90.0,100.2,102.0,79.2,102.0
Southeast,Heat Event,1993,7,7/28/1993,79.8,91.4,102.8,101.9,79.8,101.9
Southeast,Heat Event,1980,7,7/14/1980,77.4,89.2,100.1,101.8,77.8,101.8
Southeast,Heat Event,1980,8,8/8/1980,77.5,89.8,102.5,101.8,77.1,101.8
Southeast,Heat Event,1988,7,7/16/1988,79.8,90.8,102.0,101.8,79.3,101.8
Southeast,Heat Event,2000,8,8/17/2000,73.6,87.7,101.6,101.8,73.6,101.8
Southeast,Heat Event,1980,8,8/7/1980,76.6,89.2,101.6,101.7,76.6,101.7
Southeast,Heat Event,2007,8,8/23/2007,77.6,90.1,101.8,101.7,77.0,101.7
Southeast,Heat Event,1999,7,7/27/1999,75.9,89.0,101.4,101.6,76.9,101.6
Southeast,Heat Event,2011,7,7/11/2011,78.8,89.6,101.3,101.6,79.0,101.6
Southeast,Cold Event,1985,1,1/21/1985,-8.9,0.9,18.6,30.2,0.6,0.6
Southeast,Cold Event,1983,12,12/25/1983,-3.3,3.5,13.6,25.2,2.8,2.8
Southeast,Cold Event,1985,1,1/22/1985,9.4,17.9,34.6,31.6,5.6,5.6
Southeast,Cold Event,1989,12,12/23/1989,5.2,10.9,18.1,24.1,6.0,6.0
Southeast,Cold Event,1982,1,1/11/1982,-1.4,6.3,19.5,28.5,6.1,6.1
Southeast,Cold Event,1985,1,1/20/1985,1.2,19.6,37.5,34.4,7.2,7.2
Southeast,Cold Event,1983,12,12/26/1983,4.7,12.7,27.3,26.9,8.2,8.2
Southeast,Cold Event,1996,2,2/5/1996,3.3,14.0,31.5,32.0,9.3,9.3
Southeast,Cold Event,1996,2,2/4/1996,7.0,14.4,21.2,28.3,9.4,9.4
Southeast,Cold Event,1989,12,12/24/1989,6.2,14.0,27.6,27.2,9.5,9.5
Southeast,Cold Event,1983,12,12/24/1983,6.9,22.7,34.8,30.4,10.7,10.7
Southeast,Cold Event,2022,12,12/24/2022,5.9,12.5,23.6,34.4,11.3,11.3
Southeast,Cold Event,1982,1,1/10/1982,7.4,17.8,33.1,32.9,11.6,11.6
Southeast,Cold Event,1989,12,12/22/1989,6.7,15.0,26.7,27.6,12.4,12.4
Southeast,Cold Event,1994,1,1/19/1994,4.6,12.2,24.3,33.6,12.6,12.6
Southeast,Cold Event,2015,2,2/19/2015,8.3,17.8,27.5,33.6,13.2,13.2
Southeast,Cold Event,1982,1,1/12/1982,12.4,19.8,32.9,29.1,13.3,13.3
Southeast,Cold Event,1994,1,1/20/1994,16.6,24.1,38.4,33.6,13.5,13.5
Southeast,Cold Event,2014,1,1/7/2014,4.7,12.7,23.8,37.4,13.7,13.7
Southeast,Cold Event,2022,12,12/25/2022,14.7,22.0,34.7,33.4,13.8,13.8
Southeast,Cold Event,2015,2,2/20/2015,9.7,19.1,34.9,38.0,15.3,15.3
Southeast,Cold Event,2003,1,1/24/2003,7.7,17.1,32.2,37.8,15.4,15.4
Southeast,Cold Event,1997,1,1/18/1997,14.4,21.7,32.3,34.1,15.5,15.5
Southeast,Cold Event,1994,1,1/18/1994,16.7,25.5,38.1,34.8,15.9,15.9
Southeast,Cold Event,1981,1,1/12/1981,11.9,20.5,28.8,36.5,16.0,16.0
Southeast,Cold Event,2014,1,1/29/2014,15.1,21.9,31.2,35.5,16.1,16.1
Southeast,Cold Event,1980,3,3/3/1980,7.2,21.3,40.3,39.7,16.3,16.3
Southeast,Cold Event,2014,1,1/23/2014,20.9,27.3,36.2,34.1,16.3,16.3
Southeast,Cold Event,1989,12,12/25/1989,17.0,23.6,35.9,35.3,16.4,16.4
Southeast,Cold Event,1996,2,2/6/1996,17.7,27.6,43.3,41.7,16.4,16.4
Southeast,Cold Event,2018,1,1/2/2018,11.9,20.6,32.1,33.3,16.5,16.5
Southeast,Cold Event,1980,2,2/2/1980,14.9,23.0,35.0,35.0,16.6,16.6
Southeast,Cold Event,1984,1,1/21/1984,16.0,23.3,31.5,35.6,16.6,16.6
Southeast,Cold Event,1986,1,1/28/1986,8.7,18.0,36.0,41.1,16.6,16.6
Southeast,Cold Event,1985,1,1/23/1985,16.4,26.0,41.5,41.2,16.7,16.7
Southeast,Cold Event,2015,1,1/9/2015,21.8,28.0,40.1,36.7,16.7,16.7
Southeast,Cold Event,2018,1,1/6/2018,17.7,25.4,35.8,37.1,16.7,16.7
Southeast,Cold Event,2018,1,1/3/2018,20.2,26.4,38.5,33.7,17.0,17.0
Southeast,Cold Event,2014,1,1/24/2014,10.2,20.0,31.4,37.5,17.1,17.1
Southeast,Cold Event,2018,1,1/5/2018,14.7,22.9,35.7,34.0,17.1,17.1
Southwest,Heat Event,1995,7,7/28/1995,76.1,92.9,110.3,109.1,76.7,109.1
Southwest,Heat Event,1995,7,7/27/1995,76.6,92.5,108.5,108.8,75.6,108.8
Southwest,Heat Event,1990,6,6/26/1990,78.9,94.5,109.3,108.4,77.9,108.4
Southwest,Heat Event,1990,6,6/27/1990,78.9,94.4,108.2,108.0,78.6,108.0
Southwest,Heat Event,2017,6,6/20/2017,76.6,93.3,108.9,108.0,75.8,108.0
Southwest,Heat Event,1995,7,7/29/1995,77.3,92.6,108.5,107.7,76.0,107.7
Southwest,Heat Event,1994,6,6/28/1994,75.9,92.2,108.6,107.6,76.3,107.6
Southwest,Heat Event,1994,6,6/29/1994,78.1,93.6,107.9,107.6,76.5,107.6
Southwest,Heat Event,1994,6,6/27/1994,74.8,91.0,106.4,107.5,75.8,107.5
Southwest,Heat Event,2017,6,6/21/2017,77.3,93.1,107.7,107.5,76.7,107.5
Southwest,Heat Event,1994,6,6/25/1994,76.4,92.8,108.2,107.4,75.8,107.4
Southwest,Heat Event,2003,7,7/14/2003,76.9,92.5,108.4,107.4,76.2,107.4
Southwest,Heat Event,1994,6,6/26/1994,76.6,92.5,107.4,107.3,75.9,107.3
Southwest,Heat Event,1990,6,6/25/1990,75.8,91.8,107.6,107.2,76.1,107.2
Southwest,Heat Event,2003,7,7/15/2003,76.7,92.3,107.2,107.2,77.3,107.2
Southwest,Heat Event,2021,6,6/16/2021,75.9,91.8,106.6,107.1,76.6,107.1
Southwest,Heat Event,2013,6,6/29/2013,79.6,93.9,107.5,106.9,79.1,106.9
Southwest,Heat Event,2017,6,6/19/2017,73.6,90.2,107.3,106.9,73.7,106.9
Southwest,Heat Event,2021,6,6/15/2021,75.2,91.8,107.7,106.8,74.7,106.8
Southwest,Heat Event,2003,7,7/13/2003,75.1,90.9,106.6,106.6,75.2,106.6
Southwest,Heat Event,1995,7,7/26/1995,74.0,90.4,107.5,106.5,73.9,106.5
Southwest,Heat Event,2021,6,6/17/2021,78.7,93.2,107.1,106.5,77.1,106.5
Southwest,Heat Event,2005,7,7/17/2005,77.1,92.4,107.5,106.4,76.9,106.4
Southwest,Heat Event,2016,6,6/20/2016,76.0,92.0,107.6,106.4,75.4,106.4
Southwest,Heat Event,1990,6,6/28/1990,78.0,93.2,106.5,106.2,77.8,106.2
Southwest,Heat Event,2021,6,6/14/2021,72.9,89.4,106.1,106.2,73.4,106.2
Southwest,Heat Event,1994,6,6/30/1994,75.4,91.2,106.2,106.1,76.2,106.1
Southwest,Heat Event,2016,6,6/19/2016,75.1,91.2,108.1,106.0,73.1,106.0
Southwest,Heat Event,2017,6,6/22/2017,76.2,91.4,105.8,106.0,75.7,106.0
Southwest,Heat Event,2021,6,6/18/2021,76.8,92.4,105.8,106.0,77.2,106.0
Southwest,Heat Event,1989,7,7/4/1989,76.0,91.8,106.7,105.9,74.6,105.9
Southwest,Heat Event,2020,7,7/12/2020,79.4,93.0,106.2,105.9,79.2,105.9
Southwest,Heat Event,2020,7,7/31/2020,76.2,91.0,106.1,105.9,76.1,105.9
Southwest,Heat Event,2005,7,7/18/2005,77.6,92.1,106.5,105.8,77.5,105.8
Southwest,Heat Event,2013,6,6/28/2013,75.1,91.0,107.2,105.8,75.7,105.8
Southwest,Heat Event,1989,7,7/5/1989,74.1,90.1,105.6,105.7,75.0,105.7
Southwest,Heat Event,2005,7,7/16/2005,76.1,90.6,105.2,105.7,76.1,105.7
Southwest,Heat Event,1980,6,6/29/1980,77.1,92.3,106.1,105.6,75.7,105.6
Southwest,Heat Event,2017,6,6/23/2017,73.6,89.4,104.6,105.6,74.6,105.6
Southwest,Heat Event,1994,6,6/24/1994,74.4,90.3,106.5,105.5,74.0,105.5
Southwest,Cold Event,1990,12,12/23/1990,15.7,24.0,35.1,38.7,19.5,19.5
Southwest,Cold Event,2011,2,2/3/2011,15.9,24.8,37.5,44.4,19.5,19.5
Southwest,Cold Event,1990,12,12/24/1990,20.8,28.3,44.4,42.3,20.3,20.3
Southwest,Cold Event,1990,12,12/22/1990,22.0,29.6,36.5,38.0,21.0,21.0
Southwest,Cold Event,2013,1,1/14/2013,22.1,29.8,38.7,40.0,22.4,22.4
Southwest,Cold Event,2011,2,2/2/2011,19.5,29.8,46.9,45.9,22.5,22.5
Southwest,Cold Event,2013,1,1/15/2013,21.2,29.0,40.2,43.0,23.4,23.4
Southwest,Cold Event,1990,12,12/25/1990,24.3,33.2,47.5,46.9,23.6,23.6
Southwest,Cold Event,2011,2,2/4/2011,23.2,32.0,48.8,48.3,23.8,23.8
Southwest,Cold Event,2007,1,1/15/2007,23.3,31.8,45.3,45.6,24.1,24.1
Southwest,Cold Event,2013,1,1/13/2013,23.8,31.6,41.0,40.6,24.1,24.1
Southwest,Cold Event,1988,12,12/28/1988,24.1,32.1,43.8,43.1,24.2,24.2
Southwest,Cold Event,1985,2,2/1/1985,22.6,28.7,36.3,40.5,24.6,24.6
Southwest,Cold Event,1987,12,12/26/1987,24.0,29.2,36.4,38.3,25.0,25.0
Southwest,Cold Event,1987,1,1/18/1987,25.2,31.8,42.3,42.3,25.2,25.2
Southwest,Cold Event,1988,12,12/29/1988,25.2,33.3,44.3,44.8,25.2,25.2
Southwest,Cold Event,2011,1,1/1/2011,23.2,29.9,39.7,42.7,25.2,25.2
Southwest,Cold Event,1987,12,12/27/1987,23.8,29.6,39.3,41.5,25.3,25.3
Southwest,Cold Event,1985,2,2/2/1985,23.8,29.9,39.9,38.7,25.5,25.5
Southwest,Cold Event,1990,12,12/26/1990,25.7,35.1,48.8,48.8,25.7,25.7
Southwest,Cold Event,2007,1,1/16/2007,25.8,34.8,48.4,48.4,25.9,25.9
Southwest,Cold Event,1990,2,2/16/1990,23.9,32.7,46.1,48.1,26.0,26.0
Southwest,Cold Event,1987,1,1/17/1987,24.1,30.8,40.2,43.5,26.1,26.1
Southwest,Cold Event,1988,12,12/27/1988,23.4,31.8,41.3,45.0,26.4,26.4
Southwest,Cold Event,1988,12,12/30/1988,26.2,34.0,46.2,47.6,26.8,26.8
Southwest,Cold Event,1987,1,1/19/1987,26.4,33.7,44.3,44.0,26.9,26.9
Southwest,Cold Event,2003,12,12/28/2003,24.7,33.3,43.3,47.3,26.9,26.9
Southwest,Cold Event,2007,1,1/14/2007,23.3,31.8,43.0,45.7,27.0,27.0
Southwest,Cold Event,2011,1,1/2/2011,25.8,33.3,48.3,46.6,27.1,27.1
Southwest,Cold Event,2013,1,1/12/2013,26.4,33.5,42.2,45.3,27.2,27.2
Southwest,Cold Event,2013,1,1/16/2013,26.9,34.6,50.2,50.2,27.2,27.2
Southwest,Cold Event,1987,12,12/14/1987,25.7,32.8,41.1,46.3,27.4,27.4
Southwest,Cold Event,1987,12,12/15/1987,25.4,32.9,43.6,45.6,27.4,27.4
Southwest,Cold Event,2019,1,1/2/2019,25.8,32.9,43.4,45.0,27.4,27.4
Southwest,Cold Event,1985,2,2/6/1985,27.4,33.9,45.0,45.3,27.5,27.5
Southwest,Cold Event,1987,1,1/20/1987,29.0,35.7,45.5,45.7,27.8,27.8
Southwest,Cold Event,1987,12,12/25/1987,27.1,32.1,39.1,40.8,27.8,27.8
Southwest,Cold Event,1985,2,2/5/1985,25.6,32.5,41.2,42.5,27.9,27.9
Southwest,Cold Event,1990,12,12/21/1990,25.3,33.1,42.4,42.6,28.0,28.0
Southwest,Cold Event,1985,1,1/31/1985,27.5,34.6,45.4,44.0,28.1,28.1
SPP-N,Heat Event,2006,7,7/30/2006,73.6,,104.6,103.3,73.3,103.3
SPP-N,Heat Event,1988,8,8/15/1988,64.8,,105.6,102.9,67.0,102.9
SPP-N,Heat Event,2006,7,7/29/2006,70.4,,102.7,102.6,70.3,102.6
SPP-N,Heat Event,1988,8,8/16/1988,73.1,,102.8,102.4,69.3,102.4
SPP-N,Heat Event,2006,7,7/16/2006,65.6,,103.5,102.2,66.9,102.2
SPP-N,Heat Event,2006,7,7/31/2006,75.9,,102.6,101.4,73.4,101.4
SPP-N,Heat Event,1988,7,7/31/1988,66.8,,102.7,101.2,67.4,101.2
SPP-N,Heat Event,2006,7,7/15/2006,64.6,,102.1,100.8,64.4,100.8
SPP-N,Heat Event,2003,8,8/24/2003,69.4,,100.5,100.6,66.7,100.6
SPP-N,Heat Event,2012,7,7/23/2012,70.4,,99.6,100.4,69.8,100.4
SPP-N,Heat Event,1988,7,7/30/1988,63.4,,100.2,100.3,65.2,100.3
SPP-N,Heat Event,2006,7,7/17/2006,70.4,,101.1,100.0,65.6,100.0
SPP-N,Heat Event,2012,7,7/22/2012,70.7,,102.2,99.9,69.9,99.9
SPP-N,Heat Event,2003,8,8/17/2003,65.0,,101.2,99.8,66.0,99.8
SPP-N,Heat Event,2003,8,8/16/2003,64.8,,99.7,99.6,64.5,99.6
SPP-N,Heat Event,1988,6,6/21/1988,71.5,,101.4,99.6,69.9,99.6
SPP-N,Heat Event,1988,8,8/1/1988,72.1,,100.6,99.6,69.6,99.6
SPP-N,Heat Event,2012,7,7/21/2012,68.6,,97.8,99.6,68.8,99.6
SPP-N,Heat Event,1988,8,8/14/1988,63.0,,100.3,99.4,65.1,99.4
SPP-N,Heat Event,2003,8,8/18/2003,68.1,,98.4,99.4,67.6,99.4
SPP-N,Heat Event,1988,6,6/20/1988,67.1,,99.0,99.3,69.3,99.3
SPP-N,Heat Event,2002,7,7/20/2002,71.6,,101.3,99.3,71.3,99.3
